circuit,pre_id,pre_name,pre_side,pre_segment,post_id,post_name,post_side,post_segment,connector_id,synaptic_area
cho-Basin,7628068,v'ch a1r,r,a1,3074106,A09a a1r Basin-2,r,a1,7724654,10478.667112023842
cho-Basin,7628068,v'ch a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6400641,10384.132513295031
cho-Basin,7628068,v'ch a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6401498,13797.203560351303
cho-Basin,7628068,v'ch a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6401853,11579.859135349458
cho-Basin,7628068,v'ch a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,7719085,8661.022744727874
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,3187604,10892.26654498026
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,4048752,6938.452128257808
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,4596676,8292.973774021462
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6273702,15331.913239840429
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6291561,13263.387958426367
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6332735,8872.88351185968
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6335038,5311.130966834125
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6400641,17455.15873771035
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,7596685,3832.516772485309
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,7724654,11933.304272567197
cho-Basin,7628068,v'ch a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,7981044,10674.332819868909
cho-Basin,7686464,lch5-3 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6276766,14742.11726313012
cho-Basin,7686464,lch5-3 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6276926,18766.306161711625
cho-Basin,7686464,lch5-3 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6278203,4041.022366019144
cho-Basin,7686464,lch5-3 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6278203,10018.766452144846
cho-Basin,7686464,lch5-3 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6278238,10998.461771933213
cho-Basin,7694722,lch5-5 a1r,r,a1,3074106,A09a a1r Basin-2,r,a1,6284087,6745.907756930362
cho-Basin,7732444,lch5-1 a1r,r,a1,3074106,A09a a1r Basin-2,r,a1,3514525,2266.9321430409595
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,3250237,10565.281479432017
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,3514525,16477.993561896277
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6273933,3960.474526414823
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6273933,13784.478412178543
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6399364,55618.070651462825
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6402001,9608.548387205103
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6402109,4084.6889026839453
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6402109,9501.803546567584
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6403876,16527.510440400234
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6508739,38356.74881142449
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,6864754,8610.621345538642
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,7824216,17418.616354442052
cho-Basin,7732444,lch5-1 a1r,r,a1,3091943,A09g a1r Basin-3,r,a1,7824354,4071.6956335829627
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,3194432,8320.886178566388
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,3250237,7713.4091505708075
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,3514525,9919.278967850658
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6273933,14266.766279435145
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6277963,14815.393518536031
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6290235,6933.990850940521
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6291382,18677.45254025579
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,6864754,20995.679687656248
cho-Basin,7732444,lch5-1 a1r,r,a1,3282869,A09b a1r Basin-1,r,a1,10103918,7795.385471732388
cho-Basin,7732444,lch5-1 a1r,r,a1,4049878,A09c a1r Basin-4,r,a1,3514525,14883.564291667248
cho-Basin,7732444,lch5-1 a1r,r,a1,4049878,A09c a1r Basin-4,r,a1,6399364,7020.9576248591475
cho-Basin,7732444,lch5-1 a1r,r,a1,4049878,A09c a1r Basin-4,r,a1,6403876,25349.064826740036
cho-Basin,7732444,lch5-1 a1r,r,a1,4049878,A09c a1r Basin-4,r,a1,6508739,25726.906754058902
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,4602590,20865.493525616454
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,5346985,6169.849568447182
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,6275283,7668.122199480471
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,6401752,18071.916874562157
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,6401796,8110.626799395247
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,6414717,19256.292813117754
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,9747456,5655.651591407682
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,9747902,16352.01242904545
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3091943,A09g a1r Basin-3,r,a1,10173274,18552.138734690492
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3282869,A09b a1r Basin-1,r,a1,6275283,14147.440312871326
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3282869,A09b a1r Basin-1,r,a1,6288005,7690.843444431115
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3282869,A09b a1r Basin-1,r,a1,9747902,8133.668295652031
cho-Basin,7746883,vchA/B a1r (7746883),r,a1,3282869,A09b a1r Basin-1,r,a1,10104951,9046.211336366525
cho-Basin,7764785,lch5-1 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6206167,11591.464504675205
cho-Basin,7764785,lch5-1 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6206964,16827.273183800862
cho-Basin,7764785,lch5-1 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6213204,12748.934534319094
cho-Basin,7764785,lch5-1 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,8020299,18453.42341828422
cho-Basin,7764785,lch5-1 a1l,l,a1,3040481,A09c a1l Basin-4,l,a1,6220876,12407.65568129806
cho-Basin,7764785,lch5-1 a1l,l,a1,3040481,A09c a1l Basin-4,l,a1,6221066,11228.647903668825
cho-Basin,7764785,lch5-1 a1l,l,a1,3040481,A09c a1l Basin-4,l,a1,9781881,6535.492002547123
cho-Basin,7764785,lch5-1 a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,6220876,12053.641832930982
cho-Basin,7764785,lch5-1 a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,6234526,14598.206447588456
cho-Basin,7764785,lch5-1 a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,9746807,21940.743442018877
cho-Basin,7764785,lch5-1 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,6221066,13583.405441716017
cho-Basin,7764785,lch5-1 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,6234332,8239.724806428578
cho-Basin,7764785,lch5-1 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,6234526,21881.49244996562
cho-Basin,7764785,lch5-1 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,6234581,31950.71750091313
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3034133,A09b a1l Basin-1,l,a1,6210960,5283.65405843629
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3034133,A09b a1l Basin-1,l,a1,6211311,7161.9598296538425
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3034133,A09b a1l Basin-1,l,a1,6211423,30138.79004214491
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3034133,A09b a1l Basin-1,l,a1,6216154,8007.669988554533
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3034133,A09b a1l Basin-1,l,a1,7790307,9281.348756894993
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,3524386,29789.162168213756
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,6211311,7762.291493271157
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,6211423,2433.697490980764
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,6220047,6815.310124021241
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,6220584,28785.521868489257
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,6222284,16561.19917487359
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,7816052,8812.702603890171
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,3040481,A09c a1l Basin-4,l,a1,9781794,9314.6776206534
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,3475928,1317.2918602582592
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6211423,8735.78534116979
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6220584,4960.389760186908
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6220584,6769.59472704996
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6222284,5910.574106509294
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6235594,17080.200237386325
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6235908,14449.1850025071
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6237912,19029.931965262134
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,6238120,5078.496837926914
cho-Basin,7790597,vchA/B a1l (7790597),l,a1,10179501,A09g a1l Basin-3,l,a1,7785003,7355.53886232008
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3034133,A09b a1l Basin-1,l,a1,6211713,10227.010256357247
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,4205373,11252.762656713028
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,6211713,9775.540943675462
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,6220539,10609.512545630969
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,6221138,8137.32782310539
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,6260942,11220.541274518024
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,7808565,6838.14450538215
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,7810231,18754.66504909334
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,9766827,22630.309767416198
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3040481,A09c a1l Basin-4,l,a1,9768409,4562.11859380987
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,3041612,A09a a1l Basin-2,l,a1,4202410,20058.094934502707
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,4205173,12437.055974190407
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6211713,12460.128160459999
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6220539,15898.315954914611
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6238089,4283.303637027514
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6238155,4886.349805071885
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6238155,6732.9291522625235
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,6257567,5114.061493021992
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,7808630,5989.985118012331
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,7816117,36238.448804082815
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,9766827,10366.138136540529
cho-Basin,7796832,vchA/B a1l (7796832),l,a1,10179501,A09g a1l Basin-3,l,a1,9767168,19032.865790585543
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,4202973,9610.054095852149
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,4945729,13415.871223299067
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6211495,24307.1081105418
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6211737,10498.978139617286
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6211939,23008.742237441675
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6211968,9069.04688498482
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6212892,16721.387687451053
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6213659,16797.036558070373
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,6213859,12933.001069035401
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,7803468,16656.819023933545
cho-Basin,7801255,v'ch a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,9765545,7870.542527120072
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,4317659,12931.913132852194
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,4319336,12581.131062847151
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,7825979,8497.966548159135
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,7825979,12376.299693001587
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,7826094,22608.460169230977
cho-Basin,7801255,v'ch a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,7826812,18283.481060543043
cho-Basin,8031834,lch5-3 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,17175092,3822.438496919312
cho-Basin,8031834,lch5-3 a1l,l,a1,3034133,A09b a1l Basin-1,l,a1,18212396,4908.860145318606
cho-Basin,8031834,lch5-3 a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,10294560,3473.4693882886263
cho-Basin,8031834,lch5-3 a1l,l,a1,3041612,A09a a1l Basin-2,l,a1,12241068,3517.494926454881
cho-Basin,8031834,lch5-3 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,480923,1751.0558650462017
cho-Basin,8031834,lch5-3 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,6237776,3459.887222654862
cho-Basin,8031834,lch5-3 a1l,l,a1,10179501,A09g a1l Basin-3,l,a1,7775685,4128.571706710492
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,4411789,14303.128169354446
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6272333,14467.564945596721
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6288720,21290.893090278267
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6399200,11022.892374298593
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6399296,3510.0706915618616
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6401886,6296.625511731985
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6401920,11765.143040148425
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6401966,12307.810309144566
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,6404019,1965.9712380727588
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,7218384,39808.90880881289
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,7629992,17536.631826325636
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3091943,A09g a1r Basin-3,r,a1,9772636,8867.824635766408
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,4050208,5654.157459903065
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,6272333,9492.604319594588
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,6272333,16485.15897191242
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,6281816,7926.569781666588
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,6288720,24974.325922984095
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,6291337,6931.273294360808
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,7684754,9512.525077295755
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,7684754,10341.06969787865
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,3282869,A09b a1r Basin-1,r,a1,7747908,1950.2436433938733
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,4049878,A09c a1r Basin-4,r,a1,6404019,17636.54322183639
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,4049878,A09c a1r Basin-4,r,a1,7629992,6844.557620600259
cho-Basin,9771412,vchA/B a1r (9771412),r,a1,4049878,A09c a1r Basin-4,r,a1,20835454,23271.148790504776
